Episode 238 | Reward -18.0 | Avg5 -15.0
Episode 239 | Reward -18.0 | Avg5 -16.4
Episode 240 | Reward -14.0 | Avg5 -15.6
Episode 241 | Reward -19.0 | Avg5 -17.0
Episode 242 | Reward -14.0 | Avg5 -16.6
Episode 243 | Reward -16.0 | Avg5 -16.2
Episode 244 | Reward -14.0 | Avg5 -15.4
Episode 245 | Reward -14.0 | Avg5 -15.4
Episode 246 | Reward -17.0 | Avg5 -15.0
Episode 247 | Reward -17.0 | Avg5 -15.6
Episode 248 | Reward -16.0 | Avg5 -15.6
Episode 249 | Reward -14.0 | Avg5 -15.6
Episode 250 | Reward -14.0 | Avg5 -15.6
Episode 251 | Reward -12.0 | Avg5 -14.6
Episode 252 | Reward -15.0 | Avg5 -14.2
Episode 253 | Reward -13.0 | Avg5 -13.6
Episode 254 | Reward -17.0 | Avg5 -14.2
Episode 255 | Reward -14.0 | Avg5 -14.2
Episode 256 | Reward -13.0 | Avg5 -14.4
Episode 257 | Reward -7.0 | Avg5 -12.8
Episode 258 | Reward -15.0 | Avg5 -13.2
Episode 259 | Reward -18.0 | Avg5 -13.4
Episode 260 | Reward -18.0 | Avg5 -14.2
Episode 261 | Reward -16.0 | Avg5 -14.8
Episode 262 | Reward -15.0 | Avg5 -16.4
Episode 263 | Reward -12.0 | Avg5 -15.8
Episode 264 | Reward -17.0 | Avg5 -15.6
Episode 265 | Reward -13.0 | Avg5 -14.6
Episode 266 | Reward -16.0 | Avg5 -14.6
Episode 267 | Reward -15.0 | Avg5 -14.6
Episode 268 | Reward -16.0 | Avg5 -15.4
Episode 269 | Reward -16.0 | Avg5 -15.2
Episode 270 | Reward -16.0 | Avg5 -15.8
Episode 271 | Reward -17.0 | Avg5 -16.0
Episode 272 | Reward -18.0 | Avg5 -16.6
Episode 273 | Reward -14.0 | Avg5 -16.2
Episode 274 | Reward -14.0 | Avg5 -15.8
Episode 275 | Reward -17.0 | Avg5 -16.0
Episode 276 | Reward -16.0 | Avg5 -15.8
Episode 277 | Reward -13.0 | Avg5 -14.8
Episode 278 | Reward -18.0 | Avg5 -15.6
Episode 279 | Reward -16.0 | Avg5 -16.0
Episode 280 | Reward -13.0 | Avg5 -15.2
Episode 281 | Reward -17.0 | Avg5 -15.4
Episode 282 | Reward -15.0 | Avg5 -15.8
Episode 283 | Reward -14.0 | Avg5 -15.0
Episode 284 | Reward -16.0 | Avg5 -15.0
Episode 285 | Reward -20.0 | Avg5 -16.4
Episode 286 | Reward -12.0 | Avg5 -15.4
Episode 287 | Reward -16.0 | Avg5 -15.6
Episode 288 | Reward -13.0 | Avg5 -15.4
Episode 289 | Reward -14.0 | Avg5 -15.0
Episode 290 | Reward -16.0 | Avg5 -14.2
Episode 291 | Reward -13.0 | Avg5 -14.4
Episode 292 | Reward -7.0 | Avg5 -12.6
Episode 293 | Reward -11.0 | Avg5 -12.2
Episode 294 | Reward -8.0 | Avg5 -11.0
Episode 295 | Reward -16.0 | Avg5 -11.0
Episode 296 | Reward -15.0 | Avg5 -11.4
Episode 297 | Reward -16.0 | Avg5 -13.2
Episode 298 | Reward -16.0 | Avg5 -14.2
Episode 299 | Reward -16.0 | Avg5 -15.8
Episode 0 | Reward -21.0 | Avg5 -21.0
Episode 1 | Reward -21.0 | Avg5 -21.0
Episode 2 | Reward -20.0 | Avg5 -20.666666666666668
Episode 3 | Reward -21.0 | Avg5 -20.75
Episode 4 | Reward -21.0 | Avg5 -20.8
Episode 5 | Reward -21.0 | Avg5 -20.8
Episode 6 | Reward -20.0 | Avg5 -20.6
Episode 7 | Reward -21.0 | Avg5 -20.8
Episode 8 | Reward -21.0 | Avg5 -20.8
Episode 9 | Reward -21.0 | Avg5 -20.8
Episode 10 | Reward -21.0 | Avg5 -20.8
Episode 11 | Reward -20.0 | Avg5 -20.8
Episode 12 | Reward -21.0 | Avg5 -20.8
Episode 13 | Reward -21.0 | Avg5 -20.8
Episode 14 | Reward -20.0 | Avg5 -20.6
Episode 15 | Reward -21.0 | Avg5 -20.6
Episode 16 | Reward -21.0 | Avg5 -20.8
Episode 17 | Reward -21.0 | Avg5 -20.8
Episode 18 | Reward -21.0 | Avg5 -20.8
Episode 19 | Reward -20.0 | Avg5 -20.8
Episode 20 | Reward -19.0 | Avg5 -20.4
Episode 21 | Reward -21.0 | Avg5 -20.4
Episode 22 | Reward -21.0 | Avg5 -20.4
Episode 23 | Reward -21.0 | Avg5 -20.4
Episode 24 | Reward -20.0 | Avg5 -20.4
Episode 25 | Reward -21.0 | Avg5 -20.8
Episode 26 | Reward -21.0 | Avg5 -20.8
Episode 27 | Reward -21.0 | Avg5 -20.8
Episode 28 | Reward -21.0 | Avg5 -20.8
Episode 29 | Reward -21.0 | Avg5 -21.0
Episode 30 | Reward -21.0 | Avg5 -21.0
Episode 31 | Reward -21.0 | Avg5 -21.0
Episode 32 | Reward -21.0 | Avg5 -21.0
Episode 33 | Reward -21.0 | Avg5 -21.0
Episode 34 | Reward -21.0 | Avg5 -21.0
Episode 35 | Reward -20.0 | Avg5 -20.8
Episode 36 | Reward -21.0 | Avg5 -20.8
Episode 37 | Reward -21.0 | Avg5 -20.8
Episode 38 | Reward -21.0 | Avg5 -20.8
Episode 39 | Reward -21.0 | Avg5 -20.8
Episode 40 | Reward -20.0 | Avg5 -20.8
Episode 41 | Reward -21.0 | Avg5 -20.8
Episode 42 | Reward -21.0 | Avg5 -20.8
Episode 43 | Reward -21.0 | Avg5 -20.8
Episode 44 | Reward -21.0 | Avg5 -20.8
Episode 45 | Reward -21.0 | Avg5 -21.0
Episode 46 | Reward -21.0 | Avg5 -21.0
Episode 47 | Reward -20.0 | Avg5 -20.8
Episode 48 | Reward -21.0 | Avg5 -20.8
Episode 49 | Reward -21.0 | Avg5 -20.8
Episode 50 | Reward -20.0 | Avg5 -20.6
Episode 51 | Reward -21.0 | Avg5 -20.6
Episode 52 | Reward -18.0 | Avg5 -20.2
Episode 53 | Reward -21.0 | Avg5 -20.2
Episode 54 | Reward -20.0 | Avg5 -20.0
Episode 55 | Reward -18.0 | Avg5 -19.6
Episode 56 | Reward -21.0 | Avg5 -19.6
Episode 57 | Reward -20.0 | Avg5 -20.0
Episode 58 | Reward -21.0 | Avg5 -20.0
Episode 59 | Reward -21.0 | Avg5 -20.2
Episode 60 | Reward -20.0 | Avg5 -20.6
Episode 61 | Reward -21.0 | Avg5 -20.6
Episode 62 | Reward -21.0 | Avg5 -20.8
Episode 63 | Reward -21.0 | Avg5 -20.8
Episode 64 | Reward -20.0 | Avg5 -20.6
Episode 65 | Reward -21.0 | Avg5 -20.8
Episode 66 | Reward -21.0 | Avg5 -20.8
Episode 67 | Reward -21.0 | Avg5 -20.8
Episode 68 | Reward -21.0 | Avg5 -20.8
Episode 69 | Reward -21.0 | Avg5 -21.0
Episode 70 | Reward -20.0 | Avg5 -20.8
Episode 71 | Reward -19.0 | Avg5 -20.4
Episode 72 | Reward -21.0 | Avg5 -20.4
Episode 73 | Reward -20.0 | Avg5 -20.2
Episode 74 | Reward -20.0 | Avg5 -20.0
Episode 75 | Reward -19.0 | Avg5 -19.8
Episode 76 | Reward -21.0 | Avg5 -20.2
Episode 77 | Reward -21.0 | Avg5 -20.2
Episode 78 | Reward -19.0 | Avg5 -20.0
Episode 79 | Reward -21.0 | Avg5 -20.2
Episode 80 | Reward -20.0 | Avg5 -20.4
Episode 81 | Reward -21.0 | Avg5 -20.4
Episode 82 | Reward -19.0 | Avg5 -20.0
Episode 83 | Reward -20.0 | Avg5 -20.2
Episode 84 | Reward -21.0 | Avg5 -20.2
Episode 85 | Reward -21.0 | Avg5 -20.4
Episode 86 | Reward -21.0 | Avg5 -20.4
Episode 87 | Reward -21.0 | Avg5 -20.8
Episode 88 | Reward -21.0 | Avg5 -21.0
Episode 89 | Reward -20.0 | Avg5 -20.8
Episode 90 | Reward -19.0 | Avg5 -20.4
Episode 91 | Reward -20.0 | Avg5 -20.2
Episode 92 | Reward -21.0 | Avg5 -20.2
Episode 93 | Reward -21.0 | Avg5 -20.2
Episode 94 | Reward -21.0 | Avg5 -20.4
Episode 95 | Reward -21.0 | Avg5 -20.8
Episode 96 | Reward -19.0 | Avg5 -20.6
Episode 97 | Reward -20.0 | Avg5 -20.4
Episode 98 | Reward -21.0 | Avg5 -20.4
Episode 99 | Reward -21.0 | Avg5 -20.4
Episode 100 | Reward -20.0 | Avg5 -20.2
Episode 101 | Reward -19.0 | Avg5 -20.2
Episode 102 | Reward -20.0 | Avg5 -20.2
Episode 103 | Reward -20.0 | Avg5 -20.0
Episode 104 | Reward -21.0 | Avg5 -20.0
Episode 105 | Reward -19.0 | Avg5 -19.8
Episode 106 | Reward -21.0 | Avg5 -20.2
Episode 107 | Reward -21.0 | Avg5 -20.4
Episode 108 | Reward -21.0 | Avg5 -20.6
Episode 109 | Reward -21.0 | Avg5 -20.6
Episode 110 | Reward -19.0 | Avg5 -20.6
Episode 111 | Reward -19.0 | Avg5 -20.2
Episode 112 | Reward -21.0 | Avg5 -20.2
Episode 113 | Reward -21.0 | Avg5 -20.2
Episode 114 | Reward -21.0 | Avg5 -20.2
Episode 115 | Reward -21.0 | Avg5 -20.6
Episode 116 | Reward -21.0 | Avg5 -21.0
Episode 117 | Reward -21.0 | Avg5 -21.0
Episode 118 | Reward -20.0 | Avg5 -20.8
Episode 119 | Reward -21.0 | Avg5 -20.8
Episode 120 | Reward -20.0 | Avg5 -20.6
Episode 121 | Reward -20.0 | Avg5 -20.4
Episode 122 | Reward -20.0 | Avg5 -20.2
Episode 123 | Reward -21.0 | Avg5 -20.4
Episode 124 | Reward -21.0 | Avg5 -20.4
Episode 125 | Reward -21.0 | Avg5 -20.6
Episode 126 | Reward -19.0 | Avg5 -20.4
Episode 127 | Reward -21.0 | Avg5 -20.6
Episode 128 | Reward -20.0 | Avg5 -20.4
Episode 129 | Reward -20.0 | Avg5 -20.2
Episode 130 | Reward -19.0 | Avg5 -19.8
Episode 131 | Reward -18.0 | Avg5 -19.6
Episode 132 | Reward -21.0 | Avg5 -19.6
Episode 133 | Reward -20.0 | Avg5 -19.6
Episode 134 | Reward -21.0 | Avg5 -19.8
Episode 135 | Reward -21.0 | Avg5 -20.2
Episode 136 | Reward -21.0 | Avg5 -20.8
Episode 137 | Reward -21.0 | Avg5 -20.8
Episode 138 | Reward -20.0 | Avg5 -20.8
Episode 139 | Reward -21.0 | Avg5 -20.8
Episode 140 | Reward -21.0 | Avg5 -20.8
Episode 141 | Reward -21.0 | Avg5 -20.8
Episode 142 | Reward -18.0 | Avg5 -20.2
Episode 143 | Reward -21.0 | Avg5 -20.4
Episode 144 | Reward -19.0 | Avg5 -20.0
Episode 145 | Reward -21.0 | Avg5 -20.0
Episode 146 | Reward -21.0 | Avg5 -20.0
Episode 147 | Reward -20.0 | Avg5 -20.4
Episode 148 | Reward -19.0 | Avg5 -20.0
Episode 149 | Reward -20.0 | Avg5 -20.2
Episode 150 | Reward -20.0 | Avg5 -20.0
Episode 151 | Reward -20.0 | Avg5 -19.8
Episode 152 | Reward -21.0 | Avg5 -20.0
Episode 153 | Reward -18.0 | Avg5 -19.8
Episode 154 | Reward -19.0 | Avg5 -19.6
Episode 155 | Reward -18.0 | Avg5 -19.2
Episode 156 | Reward -17.0 | Avg5 -18.6
Episode 157 | Reward -17.0 | Avg5 -17.8
Episode 158 | Reward -15.0 | Avg5 -17.2
Episode 159 | Reward -19.0 | Avg5 -17.2
Episode 160 | Reward -19.0 | Avg5 -17.4
Episode 161 | Reward -19.0 | Avg5 -17.8
Episode 162 | Reward -17.0 | Avg5 -17.8
Episode 163 | Reward -20.0 | Avg5 -18.8
Episode 164 | Reward -21.0 | Avg5 -19.2
Episode 165 | Reward -17.0 | Avg5 -18.8
Episode 166 | Reward -17.0 | Avg5 -18.4
Episode 167 | Reward -19.0 | Avg5 -18.8
Episode 168 | Reward -18.0 | Avg5 -18.4
Episode 169 | Reward -18.0 | Avg5 -17.8
Episode 170 | Reward -18.0 | Avg5 -18.0
Episode 171 | Reward -15.0 | Avg5 -17.6
Episode 172 | Reward -20.0 | Avg5 -17.8
Episode 173 | Reward -17.0 | Avg5 -17.6
Episode 174 | Reward -16.0 | Avg5 -17.2
Episode 175 | Reward -13.0 | Avg5 -16.2
Episode 176 | Reward -17.0 | Avg5 -16.6
Episode 177 | Reward -18.0 | Avg5 -16.2
Episode 178 | Reward -20.0 | Avg5 -16.8
Episode 179 | Reward -19.0 | Avg5 -17.4
Episode 180 | Reward -18.0 | Avg5 -18.4
Episode 181 | Reward -19.0 | Avg5 -18.8
Episode 182 | Reward -17.0 | Avg5 -18.6
Episode 183 | Reward -18.0 | Avg5 -18.2
Episode 184 | Reward -19.0 | Avg5 -18.2
Episode 185 | Reward -15.0 | Avg5 -17.6
Episode 186 | Reward -19.0 | Avg5 -17.6
Episode 187 | Reward -18.0 | Avg5 -17.8
Episode 188 | Reward -18.0 | Avg5 -17.8
Episode 189 | Reward -19.0 | Avg5 -17.8
Episode 190 | Reward -14.0 | Avg5 -17.6
Episode 191 | Reward -11.0 | Avg5 -16.0
Episode 192 | Reward -18.0 | Avg5 -16.0
Episode 193 | Reward -17.0 | Avg5 -15.8
Episode 194 | Reward -17.0 | Avg5 -15.4
Episode 195 | Reward -13.0 | Avg5 -15.2
Episode 196 | Reward -15.0 | Avg5 -16.0
Episode 197 | Reward -12.0 | Avg5 -14.8
Episode 198 | Reward -17.0 | Avg5 -14.8
Episode 199 | Reward -16.0 | Avg5 -14.6
Episode 200 | Reward -20.0 | Avg5 -16.0
Episode 201 | Reward -18.0 | Avg5 -16.6
Episode 202 | Reward -19.0 | Avg5 -18.0
Episode 203 | Reward -16.0 | Avg5 -17.8
Episode 204 | Reward -17.0 | Avg5 -18.0
Episode 205 | Reward -12.0 | Avg5 -16.4
Episode 206 | Reward -18.0 | Avg5 -16.4
Episode 207 | Reward -20.0 | Avg5 -16.6
Episode 208 | Reward -13.0 | Avg5 -16.0
Episode 209 | Reward -17.0 | Avg5 -16.0
Episode 210 | Reward -17.0 | Avg5 -17.0
Episode 211 | Reward -14.0 | Avg5 -16.2
Episode 212 | Reward -16.0 | Avg5 -15.4
Episode 213 | Reward -15.0 | Avg5 -15.8
Episode 214 | Reward -16.0 | Avg5 -15.6z
Episode 215 | Reward -17.0 | Avg5 -15.6
Episode 216 | Reward -14.0 | Avg5 -15.6
Episode 217 | Reward -16.0 | Avg5 -15.6
Episode 218 | Reward -17.0 | Avg5 -16.0
Episode 219 | Reward -16.0 | Avg5 -16.0
Episode 220 | Reward -15.0 | Avg5 -15.6
Episode 221 | Reward -13.0 | Avg5 -15.4
Episode 222 | Reward -14.0 | Avg5 -15.0
Episode 223 | Reward -16.0 | Avg5 -14.8
Episode 224 | Reward -19.0 | Avg5 -15.4
Episode 225 | Reward -15.0 | Avg5 -15.4
Episode 226 | Reward -18.0 | Avg5 -16.4
Episode 227 | Reward -9.0 | Avg5 -15.4
Episode 228 | Reward -19.0 | Avg5 -16.0
Episode 229 | Reward -14.0 | Avg5 -15.0
Episode 230 | Reward -13.0 | Avg5 -14.6
Episode 231 | Reward -17.0 | Avg5 -14.4
Episode 232 | Reward -16.0 | Avg5 -15.8
Episode 233 | Reward -15.0 | Avg5 -15.0
Episode 234 | Reward -13.0 | Avg5 -14.8
Episode 235 | Reward -19.0 | Avg5 -16.0
Episode 236 | Reward -18.0 | Avg5 -16.2
Episode 237 | Reward -19.0 | Avg5 -16.8
Episode 238 | Reward -14.0 | Avg5 -16.6
Episode 239 | Reward -14.0 | Avg5 -16.8
Episode 240 | Reward -11.0 | Avg5 -15.2
Episode 241 | Reward -15.0 | Avg5 -14.6
Episode 242 | Reward -17.0 | Avg5 -14.2
Episode 243 | Reward -16.0 | Avg5 -14.6
Episode 244 | Reward -16.0 | Avg5 -15.0
Episode 245 | Reward -11.0 | Avg5 -15.0
Episode 246 | Reward -14.0 | Avg5 -14.8
Episode 247 | Reward -16.0 | Avg5 -14.6
Episode 248 | Reward -8.0 | Avg5 -13.0
Episode 249 | Reward -15.0 | Avg5 -12.8
Episode 250 | Reward -18.0 | Avg5 -14.2
Episode 251 | Reward -16.0 | Avg5 -14.6
Episode 252 | Reward -17.0 | Avg5 -14.8
Episode 253 | Reward -14.0 | Avg5 -16.0
Episode 254 | Reward -15.0 | Avg5 -16.0
Episode 255 | Reward -14.0 | Avg5 -15.2
Episode 256 | Reward -15.0 | Avg5 -15.0
Episode 257 | Reward -15.0 | Avg5 -14.6
Episode 258 | Reward -17.0 | Avg5 -15.2
Episode 259 | Reward -15.0 | Avg5 -15.2
Episode 260 | Reward -18.0 | Avg5 -16.0
Episode 261 | Reward -17.0 | Avg5 -16.4
Episode 262 | Reward -13.0 | Avg5 -16.0
Episode 263 | Reward -18.0 | Avg5 -16.2
Episode 264 | Reward -14.0 | Avg5 -16.0
Episode 265 | Reward -16.0 | Avg5 -15.6
Episode 266 | Reward -15.0 | Avg5 -15.2
Episode 267 | Reward -12.0 | Avg5 -15.0
Episode 268 | Reward -19.0 | Avg5 -15.2
Episode 269 | Reward -19.0 | Avg5 -16.2
Episode 270 | Reward -11.0 | Avg5 -15.2
Episode 271 | Reward -15.0 | Avg5 -15.2
Episode 272 | Reward -14.0 | Avg5 -15.6
Episode 273 | Reward -15.0 | Avg5 -14.8
Episode 274 | Reward -18.0 | Avg5 -14.6
Episode 275 | Reward -20.0 | Avg5 -16.4
Episode 276 | Reward -16.0 | Avg5 -16.6
Episode 277 | Reward -14.0 | Avg5 -16.6
Episode 278 | Reward -16.0 | Avg5 -16.8
Episode 279 | Reward -12.0 | Avg5 -15.6
Episode 280 | Reward -12.0 | Avg5 -14.0
Episode 281 | Reward -17.0 | Avg5 -14.2
Episode 282 | Reward -21.0 | Avg5 -15.6
Episode 283 | Reward -17.0 | Avg5 -15.8
Episode 284 | Reward -19.0 | Avg5 -17.2
Episode 285 | Reward -15.0 | Avg5 -17.8
Episode 286 | Reward -20.0 | Avg5 -18.4
Episode 287 | Reward -13.0 | Avg5 -16.8
Episode 288 | Reward -15.0 | Avg5 -16.4
Episode 289 | Reward -16.0 | Avg5 -15.8
Episode 290 | Reward -15.0 | Avg5 -15.8
Episode 291 | Reward -12.0 | Avg5 -14.2
Episode 292 | Reward -16.0 | Avg5 -14.8
Episode 293 | Reward -15.0 | Avg5 -14.8
Episode 294 | Reward -13.0 | Avg5 -14.2
Episode 295 | Reward -14.0 | Avg5 -14.0
Episode 296 | Reward -14.0 | Avg5 -14.0
Episode 297 | Reward -13.0 | Avg5 -13.8
Episode 298 | Reward -12.0 | Avg5 -13.4
Episode 299 | Reward -14.0 | Avg5 -13.6
